,count,mean,std,min,25%,50%,75%,max,99%,98%,95%,90%
OhShadycamper,219.0,991.7945205479452,742.448798943339,21.0,466.0,769.0,1311.0,3419.0,3241.64,2930.199999999999,2708.6,1999.4000000000005
OhSoBlame,306.0,948.0490196078431,653.469680871812,9.0,449.25,800.0,1258.25,3584.0,2938.8999999999974,2690.0999999999976,2182.5,1877.5
Ohammmma,265.0,876.3320754716981,670.4873871131904,17.0,455.0,668.0,1023.0,3523.0,3248.1600000000003,2841.9599999999928,2416.5999999999976,1954.2
OhneVorsagen,105.0,1079.8380952380953,824.2994242643209,20.0,473.0,846.0,1554.0,3227.0,3082.88,3079.36,2969.9999999999995,2461.0
Oikumene,279.0,1173.3763440860216,721.792177696398,320.0,627.0,993.0,1492.0,3497.0,3361.1799999999976,3199.24,2633.3999999999983,2233.6
Oischitsu,150.0,1034.2933333333333,707.010717732634,31.0,544.75,825.5,1320.25,3566.0,3151.7799999999993,3077.7000000000007,2601.0999999999985,1961.4999999999998
OisonBin,249.0,1261.2690763052208,804.8108798382376,301.0,596.0,1047.0,1790.0,3315.0,3281.2,3241.5599999999995,2827.3999999999996,2492.800000000001
Okayyyyyyy,238.0,934.9201680672269,734.7912573732815,4.0,426.25,662.0,1292.75,3535.0,3250.8599999999997,2874.6799999999985,2450.2999999999997,2050.1000000000004
Oland,183.0,1029.360655737705,797.8999709977742,13.0,426.5,756.0,1541.5,3590.0,3208.9000000000015,3136.52,2710.400000000002,2139.0000000000005
OldExileTv,1191.0,622.031905961377,443.7356931414339,1.0,420.0,530.0,692.0,3560.0,2556.2999999999806,2244.6000000000013,1338.0,978.0
OldPierreDunn,932.0,831.706008583691,757.6421572900119,1.0,247.75,621.5,1213.5,3507.0,3090.3799999999997,2842.34,2478.149999999998,1963.7999999999997
Old_Ghost,300.0,1054.68,786.6750513318443,10.0,476.0,803.0,1477.25,3596.0,3488.49,3271.6399999999994,2731.3500000000013,2175.500000000003
OldandCranky,135.0,765.4222222222222,662.8270802467697,31.0,360.0,577.0,884.5,3497.0,3274.2599999999993,3094.5599999999995,2271.8999999999983,1421.8000000000002
OldmanredNZ,384.0,564.4348958333334,529.5782310480569,9.0,181.0,418.5,712.5,3194.0,2367.120000000002,2180.38,1843.8499999999995,1249.7999999999997
Oldorek1984,103.0,845.1941747572815,829.5824730390447,9.0,248.0,554.0,1212.0,3545.0,3331.4,3298.1599999999994,2760.7,1952.5999999999997
OldsWay,722.0,584.4819944598338,583.2424958522827,1.0,243.0,409.5,699.5,3515.0,3025.989999999997,2590.7800000000016,1802.3999999999992,1218.7999999999997
Oldstore,394.0,1081.9492385786803,746.5031746638012,26.0,536.75,901.0,1412.75,3588.0,3361.539999999999,2997.98,2706.5499999999993,2161.0999999999995
Oleana,164.0,1085.841463414634,768.5777314710483,52.0,504.25,886.0,1405.25,3319.0,3198.1100000000006,3106.120000000001,2748.7999999999997,2215.7000000000003
Olgur,109.0,1020.0825688073395,768.5897032930866,77.0,488.0,717.0,1336.0,3459.0,3169.76,3128.9200000000005,2546.3999999999996,2314.8
OliviaExile,134.0,1152.589552238806,750.4939247041532,311.0,586.25,900.5,1528.25,3287.0,3122.3499999999985,3044.08,2978.25,2193.1000000000004
Olre,311.0,494.475884244373,438.8808111002783,8.0,191.5,400.0,657.5,2765.0,2210.7999999999997,2037.8000000000047,1288.0,964.0
Olrindus,296.0,594.0337837837837,649.6099264034576,5.0,170.0,430.5,763.0,3379.0,3172.8000000000006,2984.400000000003,2061.0,1366.5
OmegaGoodJob,175.0,734.0457142857143,504.1633654358664,16.0,372.0,601.0,952.5,3296.0,2203.54,1915.5200000000004,1683.199999999999,1442.2
OmegaHeF,194.0,783.4587628865979,548.737742177129,6.0,441.25,628.5,983.5,3026.0,2707.0299999999997,2502.319999999998,1802.2999999999997,1440.1000000000001
Omega_SureShot,371.0,835.188679245283,732.1041293394119,26.0,314.5,566.0,1156.5,3442.0,3224.000000000001,2984.5999999999995,2345.5,1917.0
Omisid,142.0,831.0633802816901,607.8089380506906,13.0,430.25,651.5,1122.5,2920.0,2784.6500000000005,2477.9000000000015,2155.149999999999,1627.3000000000002
OmiyaR5R5,568.0,813.1496478873239,648.3921591352678,11.0,379.75,636.5,1034.5,3513.0,3176.920000000001,2879.2599999999998,2319.249999999999,1616.9
OnRoidz,115.0,1216.6608695652174,929.1401220686972,11.0,522.5,894.0,1814.0,3388.0,3345.56,3291.4399999999996,3092.7999999999997,2847.8000000000015
Onatie,297.0,1277.5218855218855,749.7244901794332,303.0,702.0,1123.0,1690.0,3371.0,3245.040000000002,3092.5999999999995,2810.7999999999997,2409.200000000001
Onderkruipsel,114.0,574.2456140350877,478.9447390186997,11.0,282.75,444.0,721.0,3421.0,2099.0300000000016,1728.599999999999,1384.6499999999999,1087.1
OneAutumnLeef,131.0,1122.473282442748,676.5333504570792,303.0,583.5,942.0,1431.0,3200.0,2972.399999999999,2865.5999999999995,2553.5,2234.0
OneCore,412.0,880.0315533980582,761.4085624695592,2.0,361.0,668.5,1158.0,3580.0,3419.4599999999996,3092.3999999999996,2519.9,2023.3000000000002
OneCrazyGuling,119.0,1068.9831932773109,721.2602316425317,18.0,590.0,851.0,1384.0,3449.0,3405.1399999999994,3304.2,2643.9999999999986,1859.0
OneDovz,1373.0,706.2046613255644,591.5142409917453,1.0,349.0,484.0,867.0,3571.0,3078.959999999999,2609.759999999996,1917.0,1496.0
OneGoodik,175.0,474.30285714285714,492.3987902807548,10.0,140.5,328.0,592.5,2528.0,2136.7599999999993,2088.0,1490.2999999999988,1180.3999999999996
OneKatana,214.0,472.49532710280374,497.4012629758658,5.0,137.75,359.0,606.5,2722.0,2540.680000000001,2281.880000000001,1405.5999999999997,946.1000000000001
OneKidWonder,187.0,777.7379679144385,675.8921470256199,1.0,373.0,540.0,1065.0,3479.0,2928.42,2639.8,2315.699999999998,1779.4000000000008
OneMeanButterBean,170.0,506.43529411764706,354.6123626455192,7.0,262.0,444.0,675.25,1596.0,1488.06,1384.24,1192.6499999999996,1021.5999999999997
OneSite546456,105.0,1326.9238095238095,778.7003434623778,309.0,721.0,1070.0,1796.0,3524.0,3419.9599999999987,3190.4400000000005,2852.2,2430.4
OneTilka,289.0,1224.0069204152248,771.3041174650945,307.0,630.0,1016.0,1646.0,3575.0,3403.88,3280.7600000000007,2903.5999999999985,2350.3999999999996
One_Of_A_Kind_1,188.0,1094.8617021276596,742.3150101906242,26.0,538.5,902.5,1440.25,3435.0,3232.62,3174.66,2825.000000000001,2073.900000000001
Onebud,236.0,813.3728813559322,706.214352326305,13.0,335.5,565.0,1090.5,3560.0,3240.9500000000007,3084.4999999999995,2500.0,1645.0
Oneeeeeeeee,110.0,920.6545454545454,717.2705455611629,25.0,438.25,719.0,1192.0,3480.0,3144.3499999999995,2847.7399999999984,2355.1999999999994,1924.5000000000005
Onekii,189.0,717.3809523809524,554.2962500565449,18.0,345.0,589.0,897.0,3277.0,2775.9600000000005,2289.32,1733.3999999999996,1449.2000000000003
OnionintheSky,1689.0,436.5956187092954,535.2633718606892,3.0,130.0,296.0,511.0,3597.0,3024.399999999998,2476.6000000000004,1463.3999999999965,892.2
OnkelBonkel,113.0,1062.867256637168,860.4345300115267,26.0,453.0,720.0,1549.0,3445.0,3370.0399999999995,3188.519999999998,2969.8,2510.9999999999995
Onoda_Hiroo,114.0,1369.1842105263158,810.2658862831078,304.0,808.5,1189.0,1838.0,3578.0,3575.14,3533.12,3081.0499999999993,2434.8
OnorataZER,258.0,874.9496124031008,718.9925407928808,1.0,361.75,695.5,1127.25,3392.0,3124.9,2859.7799999999997,2469.8499999999985,1906.200000000001
Onreee,1299.0,782.6859122401847,596.1800393601151,5.0,378.0,630.0,987.5,3592.0,3052.119999999998,2590.119999999999,2007.7999999999984,1535.0
Onurb_X,168.0,479.32738095238096,489.34089237094514,9.0,215.5,370.0,557.25,3439.0,2619.8300000000145,1991.0199999999998,1272.3500000000001,948.2
OoRosyoO,119.0,961.9495798319327,843.6277881233465,11.0,356.5,718.0,1394.5,3588.0,3465.059999999996,2970.08,2745.7,2218.2000000000003
OookZA,139.0,1330.5395683453237,875.9912668000505,9.0,625.5,1064.0,1817.0,3541.0,3338.6800000000007,3258.12,3180.3,2675.0
OozeVenue,170.0,1211.4823529411765,840.9506611446584,29.0,540.0,969.0,1760.0,3496.0,3374.71,3305.9800000000005,2973.049999999997,2555.5
Opal776,252.0,1009.6190476190476,741.8229549752239,1.0,540.0,787.5,1258.75,3405.0,3336.21,3231.64,2616.45,2128.9
Opasnbly,106.0,1196.1792452830189,848.8286696514688,52.0,604.25,922.5,1594.0,3503.0,3374.8000000000006,3218.9999999999986,3005.75,2700.0
Operate,289.0,809.2595155709342,692.6181095035449,4.0,392.0,585.0,1038.0,3505.0,3212.2000000000007,2931.6800000000003,2400.1999999999935,1630.9999999999995
Opiba,629.0,847.2432432432432,619.5889686732379,2.0,427.0,653.0,1081.0,3532.0,3054.6800000000003,2726.6399999999967,2180.0000000000005,1727.2
Opibabis,382.0,901.5785340314136,609.5857488120934,8.0,494.25,715.0,1156.0,3514.0,3257.8599999999997,2738.9999999999995,2167.1,1655.9000000000008
Oppai8585,272.0,774.9779411764706,588.3264458544138,2.0,393.25,620.0,1032.5,3441.0,2869.340000000001,2552.899999999999,1870.7499999999998,1565.4
Opssvalla,774.0,605.609819121447,554.4025281465016,1.0,256.25,453.5,752.0,3598.0,2943.3399999999992,2306.4399999999987,1714.1499999999992,1271.6000000000004
Optelol,654.0,632.980122324159,506.4070125811936,1.0,305.25,532.0,815.0,3155.0,2461.0,2138.3399999999992,1716.0,1259.9000000000003
OptimusPi,115.0,1212.4608695652173,759.6403614333136,52.0,673.0,983.0,1607.0,3276.0,3124.6,3018.2400000000002,2723.6999999999994,2405.2000000000003
Opytarion,208.0,793.1009615384615,621.3198623897656,12.0,360.0,597.0,1054.0,3477.0,3402.850000000003,2647.16,1787.2999999999993,1534.2000000000003
Ora215,255.0,1058.7098039215687,849.9341857926973,23.0,440.5,750.0,1436.5,3582.0,3422.6800000000003,3348.439999999999,2832.2,2408.0
Orange1556,1030.0,412.3359223300971,415.94356509028165,1.0,131.0,313.0,547.0,3594.0,2128.940000000004,1594.2599999999998,1126.1999999999998,897.0
Orangeman2020,327.0,955.7798165137615,684.1757975277009,7.0,457.0,789.0,1261.5,3295.0,2972.84,2887.1600000000003,2457.2999999999997,1917.2
OrangestJoe,648.0,861.4706790123457,633.6363218122724,3.0,448.75,675.5,1125.25,3569.0,3014.59,2800.219999999998,2177.1499999999996,1746.7000000000007
Orc4,877.0,992.2645381984037,689.8895274438086,27.0,477.0,789.0,1362.0,3591.0,3208.6800000000003,2848.040000000002,2460.2,1952.4
OrcScorpion,530.0,1008.811320754717,757.641865822516,15.0,486.75,781.5,1343.25,3545.0,3419.42,3247.0999999999995,2732.5499999999965,2088.900000000001
Orc_Thai,177.0,540.5254237288135,585.8224217809737,8.0,145.0,360.0,701.0,3516.0,2898.240000000001,2435.3199999999947,1549.1999999999985,1211.000000000001
Ordeon,104.0,742.7788461538462,432.5713355330763,27.0,429.0,637.5,959.0,2348.0,1988.9899999999998,1814.5199999999995,1583.6999999999998,1317.7
OrdinaryMadness,414.0,612.4685990338164,609.4061474275492,1.0,245.0,458.0,707.0,3599.0,3063.66,2747.1400000000003,1916.2499999999975,1389.7999999999997
OrenStyle,134.0,1082.0820895522388,766.0607864582186,2.0,540.0,862.5,1440.0,3464.0,3202.369999999997,2966.620000000001,2670.7499999999995,2286.6000000000004
OrenX,479.0,893.4572025052192,638.0176524502929,14.0,456.5,721.0,1188.5,3501.0,2992.919999999996,2720.4399999999996,2202.3,1730.3999999999999
OreoAddict,188.0,1258.1063829787233,797.536252582689,302.0,580.5,1038.5,1792.0,3341.0,3240.6999999999994,3192.3,2889.350000000001,2484.1000000000004
Orestiada,379.0,716.7255936675461,724.6981153310635,17.0,236.5,504.0,895.0,3372.0,3240.66,2878.12,2467.299999999995,1741.3999999999999
Orietta,330.0,648.1181818181818,506.46229464731107,1.0,345.0,538.5,822.75,3144.0,2688.109999999999,2471.6800000000017,1538.7000000000007,1200.3000000000002
OrionTyphon,197.0,980.9593908629441,609.717598042645,51.0,540.0,836.0,1242.0,3442.0,2960.3999999999987,2926.24,2407.9999999999995,1782.0000000000005
Orion_214,205.0,891.1609756097561,591.3408230943194,2.0,459.0,771.0,1219.0,3208.0,2844.960000000001,2433.1999999999975,1994.6,1670.0
Orionlost,364.0,377.739010989011,352.02581847948903,2.0,180.0,330.0,416.25,3211.0,1780.1000000000004,1318.2400000000007,900.6999999999998,686.6999999999998
Orionra,500.0,826.92,610.3790418661989,1.0,403.75,676.5,1081.5,3346.0,2806.859999999999,2590.3799999999997,2113.949999999999,1739.7
Orkwist,405.0,736.3160493827161,541.8962387107964,8.0,376.0,633.0,919.0,3573.0,2794.239999999998,2378.5600000000004,1714.5999999999995,1362.0
OrphanedChild,254.0,946.0511811023622,625.2740943156969,2.0,494.25,847.5,1240.5,2904.0,2739.4700000000003,2574.12,2224.5499999999997,1800.4
Orpheus111,259.0,1111.4092664092664,811.2427938733726,6.0,514.5,894.0,1533.5,3502.0,3313.819999999999,3152.52,2848.2999999999993,2361.8
Orzi,228.0,830.2061403508771,650.6109744988486,3.0,421.0,643.0,1050.0,3561.0,3244.869999999998,2749.880000000003,2121.45,1727.7000000000003
Osaka12,489.0,516.9795501022495,518.7911267432222,6.0,265.0,391.0,590.0,3599.0,2941.0400000000004,2470.1200000000017,1373.7999999999993,993.1999999999999
Oskar_92,145.0,1183.2551724137932,887.6777738955725,7.0,504.0,890.0,1794.0,3529.0,3451.2000000000007,3139.4400000000014,2944.1999999999985,2625.0
Osmos_X,198.0,1107.449494949495,763.7048855799122,32.0,541.75,846.0,1505.0,3523.0,3495.15,3162.2000000000003,2675.8999999999996,2267.2000000000007
Ostekongen83,270.0,1089.4888888888888,793.1332797861511,10.0,511.75,886.0,1401.5,3511.0,3331.8900000000003,3186.92,2896.6499999999996,2338.0
Ostr9393,769.0,848.6527958387517,643.5643889945176,1.0,406.0,693.0,1080.0,3594.0,3216.5199999999977,2864.2799999999997,2051.3999999999987,1677.0
OstrichBane,126.0,324.5,204.8232311042866,3.0,177.0,316.0,447.0,1008.0,918.75,891.5,620.5,577.5
Ostrion,134.0,1435.9328358208954,833.7616020115643,333.0,698.0,1273.0,1938.75,3579.0,3530.5199999999995,3487.7200000000003,2935.7999999999997,2637.0
OtakuAlan,203.0,887.2413793103449,773.4604227793487,6.0,359.5,658.0,1202.5,3570.0,3321.9399999999987,3114.44,2604.8999999999996,1928.4000000000005
Othuen,136.0,986.3382352941177,700.6732341439565,15.0,485.5,846.5,1323.25,3468.0,3163.1500000000005,2973.000000000002,2315.75,1971.0
OtmarVonVerschuer,151.0,809.5033112582781,612.9045045156946,10.0,415.0,670.0,1082.0,3310.0,2851.5,2677.0,1905.0,1548.0
Otnielush,115.0,992.1130434782609,689.4363546470966,44.0,530.5,853.0,1239.0,3358.0,3050.88,2978.4799999999996,2673.2999999999997,1924.8000000000002
OuBce,459.0,708.7494553376906,535.0469272717024,11.0,358.5,594.0,928.5,3384.0,2458.240000000002,2270.039999999999,1748.2999999999995,1442.7999999999997
Oui_Maitre,353.0,474.1784702549575,421.73568493102897,16.0,190.0,407.0,617.0,3527.0,1907.6000000000026,1464.959999999999,1096.3999999999994,896.8
Ours,298.0,853.4161073825503,669.0424445441646,7.0,402.5,653.0,1099.5,3415.0,3132.329999999997,2882.4,2228.699999999996,1683.9000000000005
OutRageous33,178.0,1269.1404494382023,841.2744417710537,51.0,620.25,1024.5,1753.0,3585.0,3516.8199999999997,3366.480000000002,2966.9500000000007,2516.9
OvOpanda,465.0,1446.258064516129,1059.7080346038736,9.0,439.0,1276.0,2401.0,3591.0,3529.76,3402.9599999999978,3088.8,2843.6
OvaLun,147.0,1289.8503401360545,872.0077239332221,32.0,567.5,1080.0,1856.5,3496.0,3439.4799999999996,3325.0399999999986,2978.2999999999997,2627.2
Overfencing,200.0,1053.26,720.2330669677481,65.0,540.0,823.0,1305.75,3547.0,3204.069999999998,3127.7000000000007,2662.899999999999,2165.6
Overloot,106.0,682.9433962264151,606.5070773377147,15.0,298.5,487.5,989.75,2761.0,2591.0500000000006,2344.8,1831.0,1600.0
Overlord_Hunter,203.0,906.5172413793103,653.2338924654933,11.0,484.5,753.0,1152.5,3383.0,3071.5599999999995,2925.360000000002,2314.7999999999956,1773.6000000000001
OwlLara,135.0,1080.6,796.1224986368749,9.0,432.0,874.0,1615.0,3289.0,3270.3599999999997,3220.9599999999996,2633.5,2219.4
Oxxxymimo,213.0,1075.1361502347418,799.8700515084957,20.0,439.0,863.0,1493.0,3567.0,3387.4,3170.2799999999984,2723.199999999998,2329.800000000001
Ozarrk,154.0,1199.8961038961038,849.7461687036613,19.0,544.75,923.0,1619.75,3593.0,3539.3599999999997,3423.5599999999995,2888.3999999999996,2562.100000000001
Ozmethod,236.0,508.04237288135596,452.6757873021978,2.0,194.5,388.5,666.0,2844.0,2173.050000000002,1813.7999999999995,1353.25,1043.0
Ozzy11bat,552.0,901.2934782608696,765.2377949769607,1.0,367.0,686.0,1175.5,3527.0,3252.8,3110.6800000000003,2743.45,2043.5000000000005
Ozzy67,106.0,1124.7830188679245,812.2441810278832,99.0,538.5,857.0,1510.5,3526.0,3390.3,3337.099999999998,2786.25,2503.5
P0iZN,367.0,561.5613079019074,499.67731765362305,1.0,210.5,433.0,748.5,2879.0,2577.059999999997,2078.080000000001,1495.1,1139.0
P1ay1akeme,279.0,693.9820788530466,604.4075132919183,2.0,359.0,556.0,902.5,3451.0,3115.899999999994,2989.92,1627.5999999999995,1322.8000000000006
P2S2DoublePrime,422.0,563.8009478672985,518.8858365315233,3.0,230.0,446.5,726.75,3313.0,2729.2400000000016,2236.119999999999,1557.4499999999994,1157.3000000000002
P3W8,461.0,979.4425162689805,700.6830886429159,19.0,492.0,729.0,1323.0,3561.0,3114.399999999997,2782.6000000000004,2501.0,1992.0
P3yZy,340.0,711.4264705882352,528.8398421528709,7.0,359.0,573.0,916.75,3360.0,2317.8600000000006,2141.0799999999995,1874.2000000000003,1391.4
PACONS_14,205.0,821.1658536585365,769.0841266898902,14.0,334.0,593.0,1006.0,3546.0,3527.4400000000014,3362.6799999999994,2629.5999999999967,1838.399999999999
PAKOofMM,126.0,677.6428571428571,555.1234163936623,7.0,360.25,511.0,842.25,3014.0,2736.25,2336.5,1774.0,1362.5
PAM3AH,973.0,556.7019527235354,542.6816677923729,3.0,214.0,384.0,683.0,3579.0,2725.84,2410.7999999999984,1709.9999999999998,1210.4
PANBU_TV,574.0,686.9216027874564,586.8398158018431,1.0,305.0,540.0,875.75,3447.0,3173.81,2647.9399999999996,1814.4500000000003,1343.7000000000005
PARADOX903,140.0,1015.4571428571429,741.3018916426215,160.0,501.0,742.0,1344.5,3397.0,3312.6299999999987,3185.56,2727.249999999996,1922.6000000000006
PBFN,516.0,1161.3391472868218,802.2052901061068,52.0,546.75,943.0,1501.0,3560.0,3439.6000000000035,3278.2999999999997,2861.0,2503.0
PCBsZaa,349.0,525.7650429799427,501.88392420179827,1.0,222.0,413.0,679.0,3293.0,2577.519999999997,2192.800000000002,1427.7999999999963,1052.1999999999996
PCGlobalChef,600.0,980.29,759.0459959316694,8.0,421.0,733.0,1306.5,3555.0,3205.3099999999995,3028.899999999999,2689.2,2164.2
PDX503,157.0,1305.8535031847134,898.7490153005314,41.0,649.0,984.0,1869.0,3573.0,3403.7999999999993,3259.8,3183.6,2889.0000000000005
PERFECTPLAY,830.0,736.5819277108434,682.4902478382745,2.0,318.0,526.0,912.25,3592.0,3294.7400000000034,3043.459999999999,2211.4999999999995,1647.5000000000005
PFj,275.0,1066.1054545454544,792.541960347681,20.0,453.5,807.0,1440.5,3442.0,3382.5199999999995,3217.8399999999997,2821.000000000002,2236.8
PHH_09121993,1316.0,676.4156534954408,447.00013834308385,3.0,419.75,575.0,832.25,3337.0,2358.9999999999945,2017.9000000000003,1501.75,1226.0
PHMedtech,454.0,581.169603524229,487.9204553302144,5.0,315.75,446.5,729.0,3373.0,2756.1599999999935,1857.7,1454.6999999999991,1172.0
PHSUUBII,144.0,1288.4444444444443,807.6020083463164,22.0,641.5,1022.0,1861.25,3330.0,3251.2799999999997,3094.1999999999975,2839.0,2439.5
PITUX_PETR666,639.0,1091.4820031298905,784.1728501069672,4.0,512.5,914.0,1475.0,3546.0,3368.7000000000003,3178.1600000000008,2648.800000000001,2335.6000000000004
PIZDEX,107.0,1255.9532710280373,796.1181928841258,219.0,673.5,1032.0,1623.5,3542.0,3455.2999999999997,3332.3999999999987,2915.2999999999997,2502.4000000000005
PK진,229.0,1215.4323144104803,837.0242723242683,59.0,543.0,965.0,1591.0,3581.0,3489.84,3392.12,3099.0,2487.8000000000006
PL4Y3R2020,359.0,996.0278551532033,671.0300631049537,22.0,502.0,797.0,1343.5,3529.0,3015.9600000000005,2759.9599999999996,2349.199999999998,1928.3999999999996
POE_GODDESS,279.0,1024.2078853046594,632.4282082913714,306.0,586.0,834.0,1278.5,3553.0,2973.179999999995,2856.76,2318.0999999999967,1960.000000000001
POE_GhostDragon,333.0,819.8708708708708,611.8819513861073,7.0,379.0,638.0,1090.0,2990.0,2768.16,2417.4000000000037,1957.6,1759.4
POE_KOREA_TOP_CLASS,606.0,1033.4257425742574,831.9147009659897,1.0,422.25,751.5,1402.5,3594.0,3495.1500000000015,3263.8,2772.25,2372.5
POE_MAX,362.0,907.1657458563536,688.7809980762667,13.0,414.5,724.5,1197.5,3554.0,3307.709999999999,2958.3599999999983,2247.2999999999997,1801.8000000000002
PPIIRR,144.0,543.8333333333334,540.141292056639,7.0,250.5,399.0,667.0,3451.0,2822.799999999994,2176.9199999999983,1550.9499999999985,1044.8000000000002
PRINCEBUZZ12,469.0,770.1257995735608,662.5453404543315,3.0,355.0,572.0,1000.0,3466.0,3345.519999999999,2989.7199999999975,2199.9999999999995,1532.1999999999998
